-13.29708638,8.498885913,1732.051
-13.29709436,8.497077652,9237.604
-13.29709835,8.496173521,30599.564
-13.29710234,8.49526939,4041.452
-13.29711032,8.493461127,1732.051
-13.29630187,8.498430407,8660.254
-13.29630586,8.497526276,5196.152
-13.29630985,8.496622146,12124.356
-13.29631384,8.495718015,13279.056
-13.29552135,8.497070769,16165.808
-13.29552534,8.496166639,4041.452
-13.29552934,8.495262509,4618.802
-13.29553333,8.494358378,1732.051
-13.29473684,8.496615261,1732.051
-13.29474483,8.494807001,3464.102
-13.29395234,8.496159751,2886.751
-13.29396033,8.494351492,7505.553
-13.29396433,8.493447362,1154.701
-13.29237933,8.496152856,2886.751
-13.29239133,8.49344047,1154.701
-13.29239533,8.492536341,577.35
-13.29159083,8.496601471,10969.655
-13.29159483,8.495697343,17897.858
-13.29159883,8.494793214,1732.051
-13.29160284,8.493889086,10392.305
-13.29160684,8.492984957,20784.61
-13.29161084,8.492080828,9814.955
-13.29080233,8.497050084,15588.457
-13.29080633,8.496145956,11547.005
-13.29081033,8.495241828,3464.102
-13.29081434,8.494337699,6928.203
-13.29081834,8.493433571,3464.102
-13.29082234,8.492529443,2309.401
-13.29082634,8.491625315,1732.051
-13.29000981,8.498402822,6350.853
-13.29001382,8.497498694,5196.152
-13.29001783,8.496594567,2886.751
-13.29002183,8.495690439,5196.152
-13.29002584,8.494786311,6350.853
-13.29002984,8.493882184,577.35
-13.29003385,8.492978056,2309.401
-13.29003785,8.492073928,6928.203
-13.2892213,8.49885143,9237.604
-13.28922531,8.497947303,2309.401
-13.28922932,8.497043176,2886.751
-13.28923333,8.496139048,1732.051
-13.28923734,8.495234921,5773.503
-13.28924134,8.494330794,577.35
-13.28924535,8.493426666,3464.102
-13.28924936,8.492522539,2886.751
-13.28925336,8.491618411,9814.955
-13.28925737,8.490714284,8082.904
-13.28926137,8.489810156,4618.802
-13.28926538,8.488906029,6350.853
-13.28926938,8.488001901,2886.751
-13.2884368,8.49839591,7505.553
