-13.29708638,8.498885913,0.001732051
-13.29709436,8.497077652,0.009237604
-13.29709835,8.496173521,0.030599564
-13.29710234,8.49526939,0.004041452
-13.29711032,8.493461127,0.001732051
-13.29630187,8.498430407,0.008660254
-13.29630586,8.497526276,0.005196152
-13.29630985,8.496622146,0.012124356
-13.29631384,8.495718015,0.013279056
-13.29552135,8.497070769,0.016165808
-13.29552534,8.496166639,0.004041452
-13.29552934,8.495262509,0.004618802
-13.29553333,8.494358378,0.001732051
-13.29473684,8.496615261,0.001732051
-13.29474483,8.494807001,0.003464102
-13.29395234,8.496159751,0.002886751
-13.29396033,8.494351492,0.007505553
-13.29396433,8.493447362,0.001154701
-13.29237933,8.496152856,0.002886751
-13.29239133,8.49344047,0.001154701
-13.29239533,8.492536341,0.00057735
-13.29159083,8.496601471,0.010969655
-13.29159483,8.495697343,0.017897858
-13.29159883,8.494793214,0.001732051
-13.29160284,8.493889086,0.010392305
-13.29160684,8.492984957,0.02078461
-13.29161084,8.492080828,0.009814955
-13.29080233,8.497050084,0.015588457
-13.29080633,8.496145956,0.011547005
-13.29081033,8.495241828,0.003464102
-13.29081434,8.494337699,0.006928203
-13.29081834,8.493433571,0.003464102
-13.29082234,8.492529443,0.002309401
-13.29082634,8.491625315,0.001732051
-13.29000981,8.498402822,0.006350853
-13.29001382,8.497498694,0.005196152
-13.29001783,8.496594567,0.002886751
-13.29002183,8.495690439,0.005196152
-13.29002584,8.494786311,0.006350853
-13.29002984,8.493882184,0.00057735
-13.29003385,8.492978056,0.002309401
-13.29003785,8.492073928,0.006928203
-13.2892213,8.49885143,0.009237604
-13.28922531,8.497947303,0.002309401
-13.28922932,8.497043176,0.002886751
-13.28923333,8.496139048,0.001732051
-13.28923734,8.495234921,0.005773503
-13.28924134,8.494330794,0.00057735
-13.28924535,8.493426666,0.003464102
-13.28924936,8.492522539,0.002886751
-13.28925336,8.491618411,0.009814955
-13.28925737,8.490714284,0.008082904
-13.28926137,8.489810156,0.004618802
-13.28926538,8.488906029,0.006350853
-13.28926938,8.488001901,0.002886751
-13.2884368,8.49839591,0.007505553
-13.28844482,8.496587656,0.005196152
-13.28845284,8.494779402,0.015588457
-13.28845685,8.493875275,0.010392305
-13.28846086,8.492971148,0.009237604
-13.28846487,8.492067021,0.004618802
-13.28846887,8.491162894,0.005773503
-13.28847288,8.490258767,0.025980762
-13.28847689,8.489354639,0.009237604
-13.28848089,8.488450512,0.014433757
-13.28764829,8.498844514,0.002886751
-13.28765632,8.497036262,0.004618802
-13.28766033,8.496132135,0.002886751
-13.28766434,8.495228008,0.002886751
-13.28766835,8.494323882,0.015588457
-13.28767236,8.493419755,0.006928203
-13.28767637,8.492515628,0.016743158
-13.28768038,8.491611502,0.017320508
-13.28768439,8.490707375,0.020207259
-13.2876884,8.489803248,0.016743158
-13.2876924,8.488899121,0.005773503
-13.28769641,8.487994994,0.005773503
-13.28770042,8.487090867,0.008660254
-13.28770443,8.48618674,0.006928203
-13.28770843,8.485282613,0.001154701
-13.28771244,8.484378486,0.001732051
-13.2868638,8.498388991,0.001154701
-13.28686781,8.497484865,0.005196152
-13.28687182,8.496580739,0.001154701
-13.28687584,8.495676613,0.003464102
-13.28687985,8.494772487,0.001732051
-13.28688386,8.49386836,0.005773503
-13.28688787,8.492964234,0.02078461
-13.28689188,8.492060108,0.024248711
-13.28689589,8.491155981,0.024826062
-13.28689991,8.490251855,0.032908965
-13.28690391,8.489347728,0.036950417
-13.28690792,8.488443602,0.009237604
-13.28691193,8.487539475,0.017897858
-13.28691594,8.486635349,0.02136196
-13.28691995,8.485731222,0.016165808
-13.28692396,8.484827095,0.014433757
-13.28692797,8.483922969,0.009814955
-13.28607528,8.498837592,0.001154701
-13.2860793,8.497933467,0.006928203
-13.28608332,8.497029341,0.012701706
-13.28608733,8.496125215,0.015588457
-13.28609135,8.495221089,0.009814955
-13.28609536,8.494316964,0.030022214
-13.28609937,8.493412838,0.017320508
-13.28610339,8.492508712,0.017897858
-13.2861074,8.491604586,0.005196152
-13.28611141,8.49070046,0.019629909
-13.28611542,8.489796334,0.04214657
-13.28611944,8.488892207,0.016743158
-13.28612345,8.487988081,0.038682468
-13.28612746,8.487083955,0.054270925
-13.28613147,8.486179829,0.030022214
-13.28613548,8.485275702,0.008082904
-13.28613949,8.484371576,0.017320508
-13.2861435,8.48346745,0.001154701
-13.2861475,8.482563323,0.001154701
-13.28529882,8.496573816,0.005773503
-13.28530284,8.49566969,0.015011107
-13.28530686,8.494765565,0.038105118
-13.28531087,8.493861439,0.04387862
-13.28531489,8.492957314,0.012701706
-13.2853189,8.492053188,0.006350853
-13.28532292,8.491149062,0.016165808
-13.28532693,8.490244937,0.023671361
-13.28533094,8.489340811,0.018475209
-13.28533496,8.488436685,0.020207259
-13.28533897,8.487532559,0.040991869
-13.28534298,8.486628434,0.034063666
-13.28534699,8.485724308,0.004618802
-13.28535101,8.484820182,0.001732051
-13.28536705,8.481203677,0.008660254
-13.28537106,8.480299551,0.005773503
-13.28537506,8.479395425,0.003464102
-13.28451433,8.496118289,0.002886751
-13.28451835,8.495214164,0.010392305
-13.28452237,8.494310039,0.033486316
-13.28452639,8.493405914,0.071014083
-13.2845304,8.492501788,0.036950417
-13.28453442,8.491597663,0.027135463
-13.28453844,8.490693538,0.025403412
-13.28454245,8.489789413,0.023094011
-13.28454647,8.488885287,0.030022214
-13.28455048,8.487981162,0.016743158
-13.2845545,8.487077036,0.010969655
-13.28455851,8.486172911,0.001732051
-13.28459061,8.478939905,0.002309401
-13.28459462,8.478035779,0.004618802
-13.28373386,8.494758637,0.006350853
-13.28373788,8.493854512,0.037527767
-13.2837419,8.492950387,0.039837169
-13.28374592,8.492046262,0.034063666
-13.28374994,8.491142137,0.014433757
-13.28375396,8.490238012,0.02136196
-13.28375798,8.489333887,0.005196152
-13.28381016,8.477580259,0.005196152
-13.28381417,8.476676133,0.002309401
-13.28381818,8.475772007,0.003464102
-13.28294536,8.495207232,0.010392305
-13.28294938,8.494303108,0.026558112
-13.2829534,8.493398983,0.035795717
-13.28295742,8.492494859,0.036950417
-13.28296144,8.491590734,0.012124356
-13.28296546,8.49068661,0.035218366
-13.28296948,8.489782485,0.001732051
-13.28303373,8.475316486,0.009814955
-13.28303774,8.474412361,0.002886751
-13.28304175,8.473508235,0.003464102
-13.28215685,8.495655826,0.013856406
-13.28216087,8.494751702,0.041569219
-13.2821649,8.493847578,0.030599564
-13.28216892,8.492943454,0.024248711
-13.28217294,8.49203933,0.027712813
-13.28217697,8.491135206,0.034641016
-13.2822533,8.473956839,0.001732051
-13.28225731,8.473052714,0.005196152
-13.28226132,8.472148588,0.005196152
-13.28226533,8.471244463,0.015011107
-13.28136834,8.496104418,0.024248711
-13.28137237,8.495200294,0.058889727
-13.28137639,8.49429617,0.047342722
-13.28138042,8.493392047,0.030599564
-13.28138444,8.492487923,0.027135463
-13.28138847,8.491583799,0.046188022
-13.28139249,8.490679676,0.025980762
-13.28147688,8.471693066,0.008660254
-13.28148089,8.470788941,0.008660254
-13.28148491,8.469884816,0.008660254
-13.28148892,8.468980691,0.003464102
-13.28058386,8.495648884,0.017320508
-13.28058789,8.494744761,0.041569219
-13.28059191,8.493840638,0.034063666
-13.28059594,8.492936514,0.034641016
-13.28059997,8.492032391,0.024248711
-13.28060399,8.491128268,0.006928203
-13.28070448,8.468525169,0.001732051
-13.2807085,8.467621044,0.001154701
-13.27980744,8.493385104,0.017320508
-13.27981146,8.492480981,0.023671361
-13.27998826,8.452699528,0.004041452
-13.27999226,8.451795403,0.005773503
-13.27999627,8.450891278,0.00057735
-13.27902296,8.492929569,0.010392305
-13.27910347,8.474847108,0.006928203
-13.27910749,8.473942985,0.038682468
-13.27911151,8.473038861,0.017320508
-13.27911553,8.472134738,0.031176915
-13.27911955,8.471230614,0.069282032
-13.27912357,8.470326491,0.041569219
-13.27915972,8.462189376,0.003464102
-13.27916775,8.460381127,0.009814955
-13.27919984,8.453148133,0.004041452
-13.27920385,8.452244008,0.008082904
-13.27920786,8.451339884,0.013856406
-13.27921187,8.450435759,0.006350853
-13.27921588,8.449531634,0.006928203
-13.27921989,8.44862751,0.001732051
-13.2792239,8.447723385,0.013279056
-13.2792279,8.44681926,0.005196152
-13.27923191,8.445915135,0.001732051
-13.27923592,8.445011011,0.001154701
-13.27924393,8.443202761,0.005196152
-13.27924794,8.442298636,0.006928203
-13.27925194,8.441394511,0.016165808
-13.27823849,8.492474032,0.005773503
-13.278315,8.475295702,0.005196152
-13.27831903,8.474391579,0.005196152
-13.27832707,8.472583333,0.005773503
-13.27833109,8.47167921,0.003464102
-13.27833511,8.470775086,0.011547005
-13.27833913,8.469870963,0.012124356
-13.27834315,8.46896684,0.006928203
-13.27837932,8.460829728,0.005196152
-13.27838333,8.459925604,0.018475209
-13.27838735,8.45902148,0.015588457
-13.27839136,8.458117356,0.006350853
-13.27839538,8.457213232,0.006928203
-13.27839939,8.456309108,0.001732051
-13.2784034,8.455404984,0.001732051
-13.27841143,8.453596736,0.004618802
-13.27841544,8.452692612,0.015011107
-13.27841945,8.451788488,0.002886751
-13.27842346,8.450884364,0.010969655
-13.27842747,8.449980239,0.003464102
-13.27843149,8.449076115,0.009237604
-13.2784355,8.448171991,0.006350853
-13.2784395,8.447267866,0.007505553
-13.27844351,8.446363742,0.00057735
-13.27844752,8.445459617,0.006928203
-13.27845153,8.444555493,0.003464102
-13.27845554,8.443651368,0.012701706
-13.27845955,8.442747244,0.037527767
-13.27846756,8.440938994,0.00057735
-13.27744998,8.492922617,0.005196152
-13.27752654,8.475744294,0.028867513
-13.27753056,8.474840171,0.006928203
-13.27753459,8.473936049,0.003464102
-13.27754264,8.472127803,0.006928203
-13.27754666,8.47122368,0.004041452
-13.27755068,8.470319557,0.009814955
-13.2775547,8.469415434,0.025403412
-13.27755872,8.468511311,0.059467078
-13.2775949,8.460374202,0.008082904
-13.27759892,8.459470079,0.028290163
-13.27760293,8.458565955,0.020207259
-13.27760695,8.457661832,0.040991869
-13.27761097,8.456757708,0.034063666
-13.27761498,8.455853585,0.015588457
-13.277619,8.454949461,0.013279056
-13.27762301,8.454045337,0.002886751
-13.27762703,8.453141214,0.005196152
-13.27763104,8.45223709,0.002886751
-13.27763505,8.451332966,0.007505553
-13.27763907,8.450428842,0.016743158
-13.27764308,8.449524718,0.012701706
-13.27764709,8.448620594,0.004041452
-13.2776511,8.44771647,0.009814955
-13.27765511,8.446812346,0.015588457
-13.27765912,8.445908222,0.010392305
-13.27766313,8.445004098,0.010392305
-13.27766714,8.444099974,0.012124356
-13.27666147,8.493371199,0.013279056
-13.27666551,8.492467078,0.023094011
-13.2767139,8.481617617,0.023094011
-13.27671793,8.480713495,0.001732051
-13.27673404,8.477097006,0.009814955
-13.27673807,8.476192884,0.027712813
-13.2767421,8.475288762,0.012701706
-13.27674612,8.474384639,0.005196152
-13.27675015,8.473480517,0.00057735
-13.27675418,8.472576394,0.002309401
-13.2767582,8.471672272,0.002886751
-13.27676223,8.470768149,0.013856406
-13.27676625,8.469864027,0.007505553
-13.27677027,8.468959904,0.019629909
-13.2767743,8.468055782,0.038682468
-13.27677832,8.467151659,0.019052559
-13.27681049,8.459918676,0.015588457
-13.27681451,8.459014553,0.02193931
-13.27681852,8.45811043,0.008082904
-13.27682254,8.457206307,0.012124356
-13.27682656,8.456302183,0.011547005
-13.27683058,8.45539806,0.006350853
-13.27683459,8.454493937,0.008660254
-13.27683861,8.453589814,0.010969655
-13.27684263,8.45268569,0.020207259
-13.27684664,8.451781567,0.005196152
-13.27685066,8.450877443,0.010969655
-13.27685467,8.44997332,0.025403412
-13.27685869,8.449069196,0.012701706
-13.2768627,8.448165073,0.009814955
-13.27686671,8.447260949,0.013279056
-13.27687072,8.446356825,0.005196152
-13.27687474,8.445452702,0.012124356
-13.27687875,8.444548578,0.014433757
-13.27587297,8.493819779,0.012124356
-13.275877,8.492915658,0.006350853
-13.27588104,8.492011537,0.005773503
-13.27592542,8.482066202,0.025980762
-13.27592945,8.48116208,0.032908965
-13.27593348,8.480257959,0.019052559
-13.27593751,8.479353837,0.013856406
-13.27594154,8.478449715,0.008082904
-13.27594557,8.477545594,0.026558112
-13.2759496,8.476641472,0.058889727
-13.27595363,8.47573735,0.057735027
-13.27595766,8.474833228,0.015011107
-13.27596169,8.473929106,0.013279056
-13.27596572,8.473024984,0.006928203
-13.27596974,8.472120862,0.005773503
-13.27597377,8.47121674,0.019052559
-13.2759778,8.470312618,0.008082904
-13.27598182,8.469408495,0.009237604
-13.27598585,8.468504373,0.013856406
-13.27598987,8.467600251,0.023671361
-13.2759939,8.466696129,0.027712813
-13.27602608,8.459463148,0.003464102
-13.2760301,8.458559026,0.02193931
-13.27603412,8.457654903,0.02136196
-13.27603814,8.45675078,0.020207259
-13.27604216,8.455846657,0.010969655
-13.27605019,8.454038411,0.006350853
-13.27605421,8.453134288,0.012124356
-13.27605823,8.452230165,0.005773503
-13.27606225,8.451326042,0.009237604
-13.27606626,8.450421919,0.02078461
-13.27607028,8.449517796,0.010392305
-13.27607429,8.448613673,0.008082904
-13.27607831,8.44770955,0.005773503
-13.27608232,8.446805426,0.008082904
-13.27608634,8.445901303,0.009814955
-13.27609035,8.44499718,0.019052559
-13.27609436,8.444093056,0.008660254
-13.27609838,8.443188933,0.001154701
-13.2750885,8.493364237,0.003464102
-13.27509254,8.492460116,0.008082904
-13.27514097,8.481610664,0.013279056
-13.275145,8.480706543,0.026558112
-13.27514904,8.479802422,0.010392305
-13.27515307,8.4788983,0.02136196
-13.2751571,8.477994179,0.025980762
-13.27516113,8.477090058,0.051961524
-13.27516516,8.476185936,0.023094011
-13.27516919,8.475281815,0.011547005
-13.27517322,8.474377693,0.015011107
-13.27517725,8.473473571,0.013856406
-13.27518128,8.47256945,0.017320508
-13.27518531,8.471665328,0.009814955
-13.27518934,8.470761206,0.012124356
-13.27519337,8.469857084,0.005773503
-13.27519739,8.468952963,0.015588457
-13.27520142,8.468048841,0.008660254
-13.27520545,8.467144719,0.029444864
-13.27520947,8.466240597,0.030599564
-13.2752135,8.465336475,0.024826062
-13.27521753,8.464432353,0.012124356
-13.27522155,8.463528231,0.006928203
-13.27524167,8.459007619,0.006928203
-13.27524569,8.458103497,0.019052559
-13.27524971,8.457199375,0.011547005
-13.27525373,8.456295252,0.010392305
-13.27525775,8.45539113,0.010392305
-13.27526177,8.454487007,0.004618802
-13.27526579,8.453582885,0.007505553
-13.27526981,8.452678762,0.013856406
-13.27527383,8.451774639,0.005773503
-13.27527785,8.450870517,0.006928203
-13.27528187,8.449966394,0.012701706
-13.27528589,8.449062271,0.008082904
-13.2752899,8.448158148,0.012701706
-13.27529392,8.447254025,0.008082904
-13.27529794,8.446349902,0.007505553
-13.27530195,8.445445779,0.015011107
-13.27530597,8.444541656,0.011547005
-13.27530998,8.443637533,0.018475209
-13.275314,8.44273341,0.00057735
-13.27430403,8.492908693,0.001732051
-13.27433634,8.485675729,0.008660254
-13.27434038,8.484771609,0.025980762
-13.27434441,8.483867488,0.025403412
-13.27434845,8.482963367,0.017320508
-13.27435249,8.482059246,0.027135463
-13.27435652,8.481155125,0.018475209
-13.27436056,8.480251005,0.014433757
-13.27436459,8.479346884,0.02193931
-13.27436863,8.478442763,0.02251666
-13.27437266,8.477538642,0.078519637
-13.27437669,8.47663452,0.028290163
-13.27438072,8.475730399,0.020207259
-13.27438476,8.474826278,0.019629909
-13.27438879,8.473922157,0.02136196
-13.27439282,8.473018036,0.024826062
-13.27439685,8.472113914,0.015011107
-13.27440088,8.471209793,0.014433757
-13.27440491,8.470305672,0.015588457
-13.27440894,8.46940155,0.013856406
-13.27441297,8.468497429,0.016743158
-13.274417,8.467593307,0.004618802
-13.27442103,8.466689186,0.013279056
-13.27442505,8.465785064,0.045610671
-13.27442908,8.464880942,0.058889727
-13.27443311,8.463976821,0.053693575
-13.27443714,8.463072699,0.027712813
-13.27444116,8.462168577,0.005196152
-13.27444921,8.460360333,0.001732051
-13.27445324,8.459456211,0.035795717
-13.27445726,8.458552089,0.018475209
-13.27446128,8.457647967,0.017320508
-13.27446531,8.456743845,0.023094011
-13.27446933,8.455839723,0.023671361
-13.27447737,8.454031479,0.007505553
-13.2744814,8.453127357,0.018475209
-13.27448542,8.452223234,0.010392305
-13.27448944,8.451319112,0.006350853
-13.27449346,8.45041499,0.012124356
-13.27449748,8.449510867,0.006928203
-13.2745015,8.448606745,0.012701706
-13.27450552,8.447702622,0.005773503
-13.27450953,8.4467985,0.013279056
-13.27451355,8.445894377,0.005773503
-13.27451757,8.444990255,0.007505553
-13.27452159,8.444086132,0.012701706
-13.2745256,8.443182009,0.012124356
-13.27452962,8.442277887,0.004041452
-13.27353977,8.487932548,0.013856406
-13.27354381,8.487028428,0.024248711
-13.27354785,8.486124308,0.017897858
-13.27355189,8.485220188,0.02251666
-13.27355593,8.484316067,0.02136196
-13.27355996,8.483411947,0.017897858
-13.273564,8.482507826,0.016165808
-13.27356804,8.481603706,0.019052559
-13.27357208,8.480699585,0.013856406
-13.27357611,8.479795465,0.017320508
-13.27358015,8.478891344,0.024248711
-13.27358419,8.477987224,0.019052559
-13.27358822,8.477083103,0.036373067
-13.27359226,8.476178982,0.013279056
-13.27359629,8.475274861,0.015011107
-13.27360032,8.47437074,0.024826062
-13.27360436,8.47346662,0.02193931
-13.27360839,8.472562499,0.012124356
-13.27361242,8.471658378,0.005773503
-13.27361645,8.470754257,0.015588457
-13.27362049,8.469850136,0.009237604
-13.27362452,8.468946015,0.020207259
-13.27362855,8.468041893,0.016165808
-13.27363258,8.467137772,0.012124356
-13.27363661,8.466233651,0.009814955
-13.27364064,8.46532953,0.010392305
-13.27364467,8.464425409,0.034063666
-13.27364869,8.463521287,0.027712813
-13.27365272,8.462617166,0.023094011
-13.27365675,8.461713044,0.031176915
-13.27366078,8.460808923,0.02136196
-13.2736648,8.459904801,0.007505553
-13.27367286,8.458096558,0.008082904
-13.27367688,8.457192436,0.033486316
-13.27368091,8.456288315,0.053116225
-13.27368493,8.455384193,0.005196152
-13.27369298,8.453575949,0.002309401
-13.273697,8.452671828,0.003464102
-13.27370102,8.451767706,0.016743158
-13.27370505,8.450863584,0.009814955
-13.27370907,8.449959462,0.008082904
-13.27371309,8.44905534,0.013279056
-13.27371711,8.448151218,0.010392305
-13.27372113,8.447247095,0.004618802
-13.27372515,8.446342973,0.009814955
-13.27372917,8.445438851,0.006928203
-13.27373319,8.444534729,0.013856406
-13.27373721,8.443630606,0.015588457
-13.27374123,8.442726484,0.062931179
-13.27374524,8.441822362,0.005773503
-13.27274723,8.489285244,0.002886751
-13.27275127,8.488381124,0.014433757
-13.27275531,8.487477004,0.020207259
-13.27275935,8.486572884,0.035218366
-13.2727634,8.485668764,0.061776479
-13.27276744,8.484764644,0.036950417
-13.27277148,8.483860524,0.019052559
-13.27277552,8.482956404,0.009237604
-13.27277956,8.482052284,0.02251666
-13.2727836,8.481148164,0.027712813
-13.27278763,8.480244044,0.016165808
-13.27279167,8.479339924,0.023671361
-13.27279571,8.478435804,0.026558112
-13.27279975,8.477531683,0.011547005
-13.27280378,8.476627563,0.025980762
-13.27280782,8.475723443,0.027135463
-13.27281186,8.474819322,0.020207259
-13.27281589,8.473915202,0.032331615
-13.27281993,8.473011081,0.036950417
-13.27282396,8.472106961,0.014433757
-13.272828,8.47120284,0.010969655
-13.27283203,8.470298719,0.010392305
-13.27283606,8.469394599,0.012124356
-13.27284009,8.468490478,0.017897858
-13.27284413,8.467586357,0.009237604
-13.27284816,8.466682236,0.02136196
-13.27285219,8.465778115,0.016165808
-13.27285622,8.464873994,0.012124356
-13.27286025,8.463969874,0.010969655
-13.27286428,8.463065753,0.009237604
-13.27286831,8.462161631,0.017320508
-13.27287234,8.46125751,0.015011107
-13.27287637,8.460353389,0.024826062
-13.2728804,8.459449268,0.012124356
-13.27288443,8.458545147,0.002309401
-13.27288845,8.457641026,0.013279056
-13.27289248,8.456736904,0.031176915
-13.27289651,8.455832783,0.051384174
-13.27290053,8.454928662,0.030599564
-13.27290456,8.45402454,0.010969655
-13.27290858,8.453120419,0.006350853
-13.27291261,8.452216297,0.003464102
-13.27291663,8.451312176,0.004618802
-13.27292066,8.450408054,0.009237604
